Date,TemAver,SID,year,season
1992-06-17,22.9,57249,1992,1
1992-06-18,22.6,57249,1992,1
1992-06-19,23.0,57249,1992,1
1992-06-20,18.8,57249,1992,1
1992-06-21,22.1,57249,1992,1
1992-06-22,22.6,57249,1992,1
1992-06-23,21.0,57249,1992,1
1992-06-24,23.6,57249,1992,1
1992-06-25,20.2,57249,1992,1
1992-06-26,18.0,57249,1992,1
1992-06-27,17.9,57249,1992,1
1992-06-28,17.4,57249,1992,1
1992-06-29,17.7,57249,1992,1
1992-06-30,19.5,57249,1992,1
1992-07-01,21.8,57249,1992,1
1992-07-02,22.7,57249,1992,1
1992-07-03,20.8,57249,1992,1
1992-07-04,22.4,57249,1992,1
1992-07-05,23.0,57249,1992,1
1992-07-06,24.0,57249,1992,1
1992-07-07,25.1,57249,1992,1
1992-07-08,23.9,57249,1992,1
1992-07-09,22.9,57249,1992,1
1992-07-10,22.4,57249,1992,1
1992-07-11,23.5,57249,1992,1
1992-07-12,23.1,57249,1992,1
1992-07-13,21.1,57249,1992,1
1992-07-14,23.1,57249,1992,1
1992-07-15,24.5,57249,1992,1
1992-07-16,22.1,57249,1992,1
1992-07-17,24.2,57249,1992,1
1992-07-18,25.3,57249,1992,1
1992-07-19,24.4,57249,1992,1
1992-07-20,26.7,57249,1992,1
1992-07-21,27.0,57249,1992,1
1992-07-22,25.8,57249,1992,1
1992-07-23,26.5,57249,1992,1
1992-07-24,28.4,57249,1992,1
1992-07-25,27.2,57249,1992,1
1992-07-26,28.1,57249,1992,1
1992-07-27,28.9,57249,1992,1
1992-07-28,27.8,57249,1992,1
1992-07-29,27.3,57249,1992,1
1992-07-30,23.3,57249,1992,1
1992-07-31,25.0,57249,1992,1
1992-08-01,27.3,57249,1992,1
1992-08-02,28.1,57249,1992,1
1992-08-03,27.4,57249,1992,1
1992-08-04,26.6,57249,1992,1
1992-08-05,23.4,57249,1992,1
1992-08-06,25.7,57249,1992,1
1992-08-07,26.8,57249,1992,1
1992-08-08,27.4,57249,1992,1
1992-08-09,28.1,57249,1992,1
1992-08-10,28.7,57249,1992,1
1992-08-11,29.6,57249,1992,1
1992-08-12,27.0,57249,1992,1
1992-08-13,24.2,57249,1992,1
1992-08-14,24.3,57249,1992,1
1992-08-15,24.0,57249,1992,1
1992-08-16,23.0,57249,1992,1
1992-08-17,24.1,57249,1992,1
1992-08-18,23.3,57249,1992,1
1992-08-19,24.5,57249,1992,1
1992-08-20,22.8,57249,1992,1
1992-08-21,19.2,57249,1992,1
1992-08-22,20.7,57249,1992,1
1992-08-23,20.5,57249,1992,1
1992-08-24,21.2,57249,1992,1
1992-08-25,22.3,57249,1992,1
1992-08-26,23.9,57249,1992,1
1992-08-27,23.7,57249,1992,1
1992-08-28,24.9,57249,1992,1
1992-08-29,24.7,57249,1992,1
1992-08-30,22.1,57249,1992,1
1992-08-31,21.4,57249,1992,1
1992-09-01,20.9,57249,1992,1
1992-09-02,22.0,57249,1992,1
1992-09-03,22.7,57249,1992,1
1992-09-04,24.0,57249,1992,1
1992-09-05,25.2,57249,1992,1
1992-09-06,23.2,57249,1992,1
1992-09-07,21.6,57249,1992,1
1992-09-08,21.1,57249,1992,1
1992-09-09,22.3,57249,1992,1
1992-09-10,21.6,57249,1992,1
1992-09-11,23.9,57249,1992,1
1992-09-12,20.5,57249,1992,1
1992-09-13,17.8,57249,1992,1
1992-09-14,16.8,57249,1992,1
1992-09-15,16.8,57249,1992,1
1992-09-16,15.8,57249,1992,1
1992-09-17,14.7,57249,1992,1
1992-09-18,16.0,57249,1992,1
1992-09-19,17.7,57249,1992,1
1992-09-20,17.4,57249,1992,1
1992-09-21,17.0,57249,1992,1
1992-09-22,17.8,57249,1992,1
1992-09-23,19.5,57249,1992,1
1992-09-24,19.2,57249,1992,1
1992-09-25,17.3,57249,1992,1
1992-09-26,15.1,57249,1992,1
1992-09-27,12.0,57249,1992,1
1992-09-28,15.3,57249,1992,1
1992-09-29,15.4,57249,1992,1
1992-09-30,17.2,57249,1992,1
1992-10-01,18.1,57249,1992,1
1992-10-02,19.6,57249,1992,1
1992-10-03,15.2,57249,1992,1
1992-10-04,11.2,57249,1992,1
1992-10-05,9.3,57249,1992,1
1992-10-06,11.0,57249,1992,1
1992-10-07,13.2,57249,1992,1
1992-10-08,11.6,57249,1992,1
1992-10-09,13.7,57249,1992,1
1992-10-10,11.9,57249,1992,1
1992-10-11,13.5,57249,1992,1
1992-10-12,13.2,57249,1992,1
1992-10-13,14.7,57249,1992,1
1992-10-14,14.8,57249,1992,1
1992-10-15,14.1,57249,1992,1
1992-10-16,14.3,57249,1992,1
1992-10-17,13.2,57249,1992,1
1992-10-18,14.2,57249,1992,1
1992-10-19,15.6,57249,1992,1
1992-10-20,16.6,57249,1992,1
1992-10-21,12.0,57249,1992,1
1992-10-22,10.6,57249,1992,1
1992-10-23,10.9,57249,1992,1
1992-10-24,10.3,57249,1992,1
1992-10-25,11.3,57249,1992,1
1992-10-26,11.6,57249,1992,1
1992-10-27,10.6,57249,1992,1
1992-10-28,12.5,57249,1992,1
1992-10-29,12.9,57249,1992,1
1992-10-30,13.3,57249,1992,1
1992-10-31,12.6,57249,1992,1
1992-11-01,12.0,57249,1992,1
1992-11-02,8.1,57249,1992,1
1992-11-03,10.7,57249,1992,1
1992-11-04,8.5,57249,1992,1
1992-11-05,9.7,57249,1992,1
1992-11-06,11.4,57249,1992,1
1992-11-07,11.3,57249,1992,1
1992-11-08,7.8,57249,1992,1
1992-11-09,3.4,57249,1992,1
1992-11-10,4.8,57249,1992,1
1991-06-14,19.2,57249,1991,1
1991-06-15,23.2,57249,1991,1
1991-06-16,26.1,57249,1991,1
1991-06-17,24.3,57249,1991,1
1991-06-18,22.1,57249,1991,1
1991-06-19,24.2,57249,1991,1
1991-06-20,23.5,57249,1991,1
1991-06-21,25.1,57249,1991,1
1991-06-22,23.7,57249,1991,1
1991-06-23,23.4,57249,1991,1
1991-06-24,21.0,57249,1991,1
1991-06-25,22.6,57249,1991,1
1991-06-26,24.6,57249,1991,1
1991-06-27,26.2,57249,1991,1
1991-06-28,27.9,57249,1991,1
1991-06-29,24.4,57249,1991,1
1991-06-30,22.7,57249,1991,1
1991-07-01,22.9,57249,1991,1
1991-07-02,22.0,57249,1991,1
1991-07-03,24.1,57249,1991,1
1991-07-04,25.0,57249,1991,1
1991-07-05,24.7,57249,1991,1
1991-07-06,23.5,57249,1991,1
1991-07-07,22.4,57249,1991,1
1991-07-08,24.2,57249,1991,1
1991-07-09,25.3,57249,1991,1
1991-07-10,24.0,57249,1991,1
1991-07-11,24.9,57249,1991,1
1991-07-12,26.1,57249,1991,1
1991-07-13,25.9,57249,1991,1
1991-07-14,23.0,57249,1991,1
1991-07-15,23.4,57249,1991,1
1991-07-16,24.5,57249,1991,1
1991-07-17,26.2,57249,1991,1
1991-07-18,27.8,57249,1991,1
1991-07-19,29.1,57249,1991,1
1991-07-20,29.2,57249,1991,1
1991-07-21,28.0,57249,1991,1
1991-07-22,26.7,57249,1991,1
1991-07-23,28.4,57249,1991,1
1991-07-24,28.9,57249,1991,1
1991-07-25,29.2,57249,1991,1
1991-07-26,28.2,57249,1991,1
1991-07-27,28.1,57249,1991,1
1991-07-28,27.0,57249,1991,1
1991-07-29,25.7,57249,1991,1
1991-07-30,24.1,57249,1991,1
1991-07-31,20.4,57249,1991,1
1991-08-01,22.1,57249,1991,1
1991-08-02,20.8,57249,1991,1
1991-08-03,23.0,57249,1991,1
1991-08-04,24.0,57249,1991,1
1991-08-05,23.1,57249,1991,1
1991-08-06,23.8,57249,1991,1
1991-08-07,24.4,57249,1991,1
1991-08-08,23.3,57249,1991,1
1991-08-09,24.0,57249,1991,1
1991-08-10,25.0,57249,1991,1
1991-08-11,24.6,57249,1991,1
1991-08-12,24.4,57249,1991,1
1991-08-13,23.8,57249,1991,1
1991-08-14,23.4,57249,1991,1
1991-08-15,24.4,57249,1991,1
1991-08-16,25.0,57249,1991,1
1991-08-17,25.4,57249,1991,1
1991-08-18,25.7,57249,1991,1
1991-08-19,25.2,57249,1991,1
1991-08-20,25.9,57249,1991,1
1991-08-21,26.2,57249,1991,1
1991-08-22,25.7,57249,1991,1
1991-08-23,24.4,57249,1991,1
1991-08-24,22.9,57249,1991,1
1991-08-25,21.0,57249,1991,1
1991-08-26,22.7,57249,1991,1
1991-08-27,24.4,57249,1991,1
1991-08-28,21.7,57249,1991,1
1991-08-29,20.9,57249,1991,1
1991-08-30,21.3,57249,1991,1
1991-08-31,22.7,57249,1991,1
1991-09-01,22.2,57249,1991,1
1991-09-02,21.8,57249,1991,1
1991-09-03,19.4,57249,1991,1
1991-09-04,21.6,57249,1991,1
1991-09-05,21.1,57249,1991,1
1991-09-06,21.6,57249,1991,1
1991-09-07,21.4,57249,1991,1
1991-09-08,20.3,57249,1991,1
1991-09-09,20.4,57249,1991,1
1991-09-10,22.5,57249,1991,1
1991-09-11,20.6,57249,1991,1
1991-09-12,21.7,57249,1991,1
1991-09-13,20.8,57249,1991,1
1991-09-14,21.5,57249,1991,1
1991-09-15,22.7,57249,1991,1
1991-09-16,23.0,57249,1991,1
1991-09-17,22.3,57249,1991,1
1991-09-18,19.4,57249,1991,1
1991-09-19,18.7,57249,1991,1
1991-09-20,16.8,57249,1991,1
1991-09-21,15.3,57249,1991,1
1991-09-22,14.8,57249,1991,1
1991-09-23,17.6,57249,1991,1
1991-09-24,18.0,57249,1991,1
1991-09-25,19.1,57249,1991,1
1991-09-26,19.8,57249,1991,1
1991-09-27,19.4,57249,1991,1
1991-09-28,19.0,57249,1991,1
1991-09-29,20.8,57249,1991,1
1991-09-30,20.2,57249,1991,1
1991-10-01,21.8,57249,1991,1
1991-10-02,23.5,57249,1991,1
1991-10-03,17.1,57249,1991,1
1991-10-04,15.1,57249,1991,1
1991-10-05,14.2,57249,1991,1
1991-10-06,14.2,57249,1991,1
1991-10-07,13.7,57249,1991,1
1991-10-08,14.9,57249,1991,1
1991-10-09,14.2,57249,1991,1
1991-10-10,15.8,57249,1991,1
1991-10-11,16.0,57249,1991,1
1991-10-12,15.7,57249,1991,1
1991-10-13,17.4,57249,1991,1
1991-10-14,17.5,57249,1991,1
1991-10-15,17.4,57249,1991,1
1991-10-16,17.0,57249,1991,1
1991-10-17,13.9,57249,1991,1
1991-10-18,15.8,57249,1991,1
1991-10-19,14.4,57249,1991,1
1991-10-20,13.0,57249,1991,1
1991-10-21,14.2,57249,1991,1
1991-10-22,12.9,57249,1991,1
1991-10-23,14.7,57249,1991,1
1991-10-24,13.9,57249,1991,1
1991-10-25,14.2,57249,1991,1
1991-10-26,14.1,57249,1991,1
1991-10-27,10.2,57249,1991,1
1991-10-28,8.6,57249,1991,1
1991-10-29,11.4,57249,1991,1
1991-10-30,16.8,57249,1991,1
1991-10-31,10.6,57249,1991,1
1991-11-01,11.3,57249,1991,1
1991-11-02,11.1,57249,1991,1
1991-11-03,10.9,57249,1991,1
1991-11-04,10.9,57249,1991,1
1991-11-05,13.6,57249,1991,1
1991-11-06,10.7,57249,1991,1
1991-11-07,9.1,57249,1991,1
1991-11-08,8.7,57249,1991,1
1991-11-09,10.3,57249,1991,1
1991-11-10,6.9,57249,1991,1
1991-11-11,7.6,57249,1991,1
1991-11-12,9.0,57249,1991,1
1991-11-13,8.0,57249,1991,1
1991-11-14,7.8,57249,1991,1
1991-11-15,6.7,57249,1991,1
1991-11-16,8.0,57249,1991,1
1991-11-17,6.9,57249,1991,1
1991-11-18,8.0,57249,1991,1
1991-11-19,8.2,57249,1991,1
1991-11-20,6.9,57249,1991,1
1991-11-21,6.6,57249,1991,1
1993-06-04,18.9,57249,1993,1
1993-06-05,20.2,57249,1993,1
1993-06-06,22.2,57249,1993,1
1993-06-07,22.1,57249,1993,1
1993-06-08,23.7,57249,1993,1
1993-06-09,25.4,57249,1993,1
1993-06-10,24.9,57249,1993,1
1993-06-11,21.2,57249,1993,1
1993-06-12,22.8,57249,1993,1
1993-06-13,22.2,57249,1993,1
1993-06-14,25.6,57249,1993,1
1993-06-15,24.2,57249,1993,1
1993-06-16,22.1,57249,1993,1
1993-06-17,21.6,57249,1993,1
1993-06-18,22.0,57249,1993,1
1993-06-19,23.2,57249,1993,1
1993-06-20,22.9,57249,1993,1
1993-06-21,21.2,57249,1993,1
1993-06-22,23.9,57249,1993,1
1993-06-23,25.6,57249,1993,1
1993-06-24,23.4,57249,1993,1
1993-06-25,24.2,57249,1993,1
1993-06-26,24.5,57249,1993,1
1993-06-27,26.3,57249,1993,1
1993-06-28,23.4,57249,1993,1
1993-06-29,22.3,57249,1993,1
1993-06-30,24.7,57249,1993,1
1993-07-01,25.0,57249,1993,1
1993-07-02,24.2,57249,1993,1
1993-07-03,24.2,57249,1993,1
1993-07-04,24.1,57249,1993,1
1993-07-05,25.1,57249,1993,1
1993-07-06,22.2,57249,1993,1
1993-07-07,23.6,57249,1993,1
1993-07-08,25.6,57249,1993,1
1993-07-09,25.8,57249,1993,1
1993-07-10,25.3,57249,1993,1
1993-07-11,27.2,57249,1993,1
1993-07-12,28.6,57249,1993,1
1993-07-13,29.0,57249,1993,1
1993-07-14,30.3,57249,1993,1
1993-07-15,29.2,57249,1993,1
1993-07-16,24.9,57249,1993,1
1993-07-17,26.7,57249,1993,1
1993-07-18,26.3,57249,1993,1
1993-07-19,23.2,57249,1993,1
1993-07-20,23.3,57249,1993,1
1993-07-21,21.5,57249,1993,1
1993-07-22,20.4,57249,1993,1
1993-07-23,22.3,57249,1993,1
1993-07-24,23.5,57249,1993,1
1993-07-25,24.7,57249,1993,1
1993-07-26,25.2,57249,1993,1
1993-07-27,25.6,57249,1993,1
1993-07-28,26.5,57249,1993,1
1993-07-29,23.9,57249,1993,1
1993-07-30,25.0,57249,1993,1
1993-07-31,24.3,57249,1993,1
1993-08-01,26.1,57249,1993,1
1993-08-02,26.2,57249,1993,1
1993-08-03,27.2,57249,1993,1
1993-08-04,27.5,57249,1993,1
1993-08-05,25.9,57249,1993,1
1993-08-06,25.1,57249,1993,1
1993-08-07,26.6,57249,1993,1
1993-08-08,25.2,57249,1993,1
1993-08-09,23.6,57249,1993,1
1993-08-10,20.8,57249,1993,1
1993-08-11,18.8,57249,1993,1
1993-08-12,20.6,57249,1993,1
1993-08-13,22.3,57249,1993,1
1993-08-14,23.5,57249,1993,1
1993-08-15,22.1,57249,1993,1
1993-08-16,22.5,57249,1993,1
1993-08-17,22.1,57249,1993,1
1993-08-18,22.7,57249,1993,1
1993-08-19,19.6,57249,1993,1
1993-08-20,22.1,57249,1993,1
1993-08-21,22.4,57249,1993,1
1993-08-22,24.0,57249,1993,1
1993-08-23,24.3,57249,1993,1
1993-08-24,22.1,57249,1993,1
1993-08-25,18.9,57249,1993,1
1993-08-26,20.8,57249,1993,1
1993-08-27,21.4,57249,1993,1
1993-08-28,19.4,57249,1993,1
1993-08-29,19.2,57249,1993,1
1993-08-30,19.2,57249,1993,1
1993-08-31,20.4,57249,1993,1
1993-09-01,21.1,57249,1993,1
1993-09-02,21.7,57249,1993,1
1993-09-03,21.5,57249,1993,1
1993-09-04,22.2,57249,1993,1
1993-09-05,22.4,57249,1993,1
1993-09-06,22.2,57249,1993,1
1993-09-07,19.3,57249,1993,1
1993-09-08,18.2,57249,1993,1
1993-09-09,17.9,57249,1993,1
1993-09-10,18.3,57249,1993,1
1993-09-11,19.5,57249,1993,1
1993-09-12,19.2,57249,1993,1
1993-09-13,21.2,57249,1993,1
1993-09-14,20.0,57249,1993,1
1993-09-15,20.3,57249,1993,1
1993-09-16,20.9,57249,1993,1
1993-09-17,18.9,57249,1993,1
1993-09-18,20.5,57249,1993,1
1993-09-19,19.1,57249,1993,1
1993-09-20,17.7,57249,1993,1
1993-09-21,19.4,57249,1993,1
1993-09-22,19.8,57249,1993,1
1993-09-23,19.7,57249,1993,1
1993-09-24,19.9,57249,1993,1
1993-09-25,19.3,57249,1993,1
1993-09-26,19.3,57249,1993,1
1993-09-27,19.7,57249,1993,1
1993-09-28,17.9,57249,1993,1
1993-09-29,19.0,57249,1993,1
1993-09-30,16.8,57249,1993,1
1993-10-01,16.9,57249,1993,1
1993-10-02,17.9,57249,1993,1
1993-10-03,16.6,57249,1993,1
1993-10-04,17.9,57249,1993,1
1993-10-05,15.5,57249,1993,1
1993-10-06,15.6,57249,1993,1
1993-10-07,16.8,57249,1993,1
1993-10-08,16.9,57249,1993,1
1993-10-09,19.3,57249,1993,1
1993-10-10,19.2,57249,1993,1
1993-10-11,16.5,57249,1993,1
1993-10-12,15.9,57249,1993,1
1993-10-13,13.6,57249,1993,1
1993-10-14,12.2,57249,1993,1
1993-10-15,12.9,57249,1993,1
1993-10-16,12.2,57249,1993,1
1993-10-17,13.7,57249,1993,1
1993-10-18,13.1,57249,1993,1
1993-10-19,14.1,57249,1993,1
1993-10-20,16.1,57249,1993,1
1993-10-21,14.1,57249,1993,1
1993-10-22,14.0,57249,1993,1
1993-10-23,15.5,57249,1993,1
1993-10-24,13.3,57249,1993,1
1993-10-25,13.4,57249,1993,1
1993-10-26,14.5,57249,1993,1
1993-10-27,13.8,57249,1993,1
1993-10-28,12.9,57249,1993,1
1993-10-29,10.9,57249,1993,1
1993-10-30,8.4,57249,1993,1
1993-10-31,9.6,57249,1993,1
1993-11-01,10.2,57249,1993,1
1993-11-02,10.7,57249,1993,1
1993-11-03,11.3,57249,1993,1
1993-11-04,11.9,57249,1993,1
1993-11-05,12.0,57249,1993,1
1993-11-06,14.0,57249,1993,1
1993-11-07,12.6,57249,1993,1
1993-11-08,8.3,57249,1993,1
1993-11-09,8.3,57249,1993,1
1993-11-10,8.6,57249,1993,1
1993-11-11,10.5,57249,1993,1
1997-05-27,19.2,57249,1997,1
1997-05-28,20.7,57249,1997,1
1997-05-29,20.4,57249,1997,1
1997-05-30,20.8,57249,1997,1
1997-05-31,21.6,57249,1997,1
1997-06-01,23.9,57249,1997,1
1997-06-02,22.4,57249,1997,1
1997-06-03,23.8,57249,1997,1
1997-06-04,26.1,57249,1997,1
1997-06-05,26.2,57249,1997,1
1997-06-06,21.3,57249,1997,1
1997-06-07,22.5,57249,1997,1
1997-06-08,18.9,57249,1997,1
1997-06-09,17.0,57249,1997,1
1997-06-10,20.7,57249,1997,1
1997-06-11,21.0,57249,1997,1
1997-06-12,22.4,57249,1997,1
1997-06-13,22.0,57249,1997,1
1997-06-14,22.2,57249,1997,1
1997-06-15,23.7,57249,1997,1
1997-06-16,23.5,57249,1997,1
1997-06-17,22.0,57249,1997,1
1997-06-18,22.9,57249,1997,1
1997-06-19,23.6,57249,1997,1
1997-06-20,23.5,57249,1997,1
1997-06-21,24.3,57249,1997,1
1997-06-22,24.6,57249,1997,1
1997-06-23,24.7,57249,1997,1
1997-06-24,23.3,57249,1997,1
1997-06-25,23.4,57249,1997,1
1997-06-26,25.0,57249,1997,1
1997-06-27,25.1,57249,1997,1
1997-06-28,27.0,57249,1997,1
1997-06-29,22.2,57249,1997,1
1997-06-30,23.7,57249,1997,1
1997-07-01,25.0,57249,1997,1
1997-07-02,26.5,57249,1997,1
1997-07-03,27.9,57249,1997,1
1997-07-04,23.5,57249,1997,1
1997-07-05,21.4,57249,1997,1
1997-07-06,24.1,57249,1997,1
1997-07-07,24.7,57249,1997,1
1997-07-08,24.6,57249,1997,1
1997-07-09,23.9,57249,1997,1
1997-07-10,25.2,57249,1997,1
1997-07-11,24.1,57249,1997,1
1997-07-12,24.2,57249,1997,1
1997-07-13,23.6,57249,1997,1
1997-07-14,24.0,57249,1997,1
1997-07-15,22.1,57249,1997,1
1997-07-16,24.0,57249,1997,1
1997-07-17,25.4,57249,1997,1
1997-07-18,24.3,57249,1997,1
1997-07-19,23.7,57249,1997,1
1997-07-20,25.8,57249,1997,1
1997-07-21,26.7,57249,1997,1
1997-07-22,26.5,57249,1997,1
1997-07-23,26.7,57249,1997,1
1997-07-24,27.0,57249,1997,1
1997-07-25,27.0,57249,1997,1
1997-07-26,27.3,57249,1997,1
1997-07-27,27.1,57249,1997,1
1997-07-28,27.4,57249,1997,1
1997-07-29,27.4,57249,1997,1
1997-07-30,26.9,57249,1997,1
1997-07-31,26.9,57249,1997,1
1997-08-01,26.2,57249,1997,1
1997-08-02,25.2,57249,1997,1
1997-08-03,27.0,57249,1997,1
1997-08-04,27.5,57249,1997,1
1997-08-05,29.0,57249,1997,1
1997-08-06,29.6,57249,1997,1
1997-08-07,25.0,57249,1997,1
1997-08-08,26.5,57249,1997,1
1997-08-09,25.8,57249,1997,1
1997-08-10,24.9,57249,1997,1
1997-08-11,24.9,57249,1997,1
1997-08-12,25.1,57249,1997,1
1997-08-13,26.7,57249,1997,1
1997-08-14,27.5,57249,1997,1
1997-08-15,27.0,57249,1997,1
1997-08-16,25.1,57249,1997,1
1997-08-17,25.2,57249,1997,1
1997-08-18,25.7,57249,1997,1
1997-08-19,24.0,57249,1997,1
1997-08-20,23.7,57249,1997,1
1997-08-21,23.6,57249,1997,1
1997-08-22,24.1,57249,1997,1
1997-08-23,24.2,57249,1997,1
1997-08-24,24.2,57249,1997,1
1997-08-25,25.8,57249,1997,1
1997-08-26,25.5,57249,1997,1
1997-08-27,24.2,57249,1997,1
1997-08-28,25.0,57249,1997,1
1997-08-29,27.1,57249,1997,1
1997-08-30,26.7,57249,1997,1
1997-08-31,27.8,57249,1997,1
1997-09-01,28.0,57249,1997,1
1997-09-02,25.7,57249,1997,1
1997-09-03,20.3,57249,1997,1
1997-09-04,21.2,57249,1997,1
1997-09-05,23.4,57249,1997,1
1997-09-06,25.0,57249,1997,1
1997-09-07,26.6,57249,1997,1
1997-09-08,25.9,57249,1997,1
1997-09-09,26.2,57249,1997,1
1997-09-10,25.5,57249,1997,1
1997-09-11,27.3,57249,1997,1
1997-09-12,23.0,57249,1997,1
1997-09-13,17.4,57249,1997,1
1997-09-14,15.3,57249,1997,1
1997-09-15,15.6,57249,1997,1
1997-09-16,18.7,57249,1997,1
1997-09-17,19.5,57249,1997,1
1997-09-18,16.2,57249,1997,1
1997-09-19,14.9,57249,1997,1
1997-09-20,17.7,57249,1997,1
1997-09-21,16.8,57249,1997,1
1997-09-22,18.1,57249,1997,1
1997-09-23,16.3,57249,1997,1
1997-09-24,16.9,57249,1997,1
1997-09-25,16.5,57249,1997,1
1997-09-26,15.3,57249,1997,1
1997-09-27,14.9,57249,1997,1
1997-09-28,16.4,57249,1997,1
1997-09-29,17.9,57249,1997,1
1997-09-30,18.7,57249,1997,1
1997-10-01,20.0,57249,1997,1
1997-10-02,16.0,57249,1997,1
1997-10-03,15.6,57249,1997,1
1997-10-04,14.8,57249,1997,1
1997-10-05,12.2,57249,1997,1
1997-10-06,17.2,57249,1997,1
1997-10-07,18.6,57249,1997,1
1997-10-08,18.2,57249,1997,1
1997-10-09,18.9,57249,1997,1
1997-10-10,17.8,57249,1997,1
1997-10-11,16.9,57249,1997,1
1997-10-12,16.8,57249,1997,1
1997-10-13,15.4,57249,1997,1
1997-10-14,15.9,57249,1997,1
1997-10-15,15.0,57249,1997,1
1997-10-16,17.7,57249,1997,1
1997-10-17,17.1,57249,1997,1
1997-10-18,16.6,57249,1997,1
1997-10-19,17.2,57249,1997,1
1997-10-20,16.4,57249,1997,1
1997-10-21,16.1,57249,1997,1
1997-10-22,15.7,57249,1997,1
1997-10-23,15.0,57249,1997,1
1997-10-24,14.2,57249,1997,1
1997-10-25,8.7,57249,1997,1
1997-10-26,7.7,57249,1997,1
1997-10-27,6.4,57249,1997,1
1997-10-28,10.5,57249,1997,1
1997-10-29,10.2,57249,1997,1
1997-10-30,8.7,57249,1997,1
1997-10-31,8.3,57249,1997,1
1997-11-01,10.6,57249,1997,1
1997-11-02,10.5,57249,1997,1
1997-11-03,11.2,57249,1997,1
1998-05-27,18.8,57249,1998,1
1998-05-28,21.0,57249,1998,1
1998-05-29,20.0,57249,1998,1
1998-05-30,19.1,57249,1998,1
1998-05-31,18.3,57249,1998,1
1998-06-01,22.6,57249,1998,1
1998-06-02,23.5,57249,1998,1
1998-06-03,21.6,57249,1998,1
1998-06-04,24.5,57249,1998,1
1998-06-05,23.1,57249,1998,1
1998-06-06,22.4,57249,1998,1
1998-06-07,19.8,57249,1998,1
1998-06-08,20.6,57249,1998,1
1998-06-09,21.2,57249,1998,1
1998-06-10,23.5,57249,1998,1
1998-06-11,22.7,57249,1998,1
1998-06-12,24.7,57249,1998,1
1998-06-13,22.9,57249,1998,1
1998-06-14,22.2,57249,1998,1
1998-06-15,24.5,57249,1998,1
1998-06-16,26.1,57249,1998,1
1998-06-17,26.4,57249,1998,1
1998-06-18,23.9,57249,1998,1
1998-06-19,22.1,57249,1998,1
1998-06-20,25.0,57249,1998,1
1998-06-21,27.1,57249,1998,1
1998-06-22,25.3,57249,1998,1
1998-06-23,23.8,57249,1998,1
1998-06-24,22.8,57249,1998,1
1998-06-25,22.2,57249,1998,1
1998-06-26,24.5,57249,1998,1
1998-06-27,25.9,57249,1998,1
1998-06-28,24.5,57249,1998,1
1998-06-29,25.1,57249,1998,1
1998-06-30,26.9,57249,1998,1
1998-07-01,23.9,57249,1998,1
1998-07-02,24.2,57249,1998,1
1998-07-03,25.1,57249,1998,1
1998-07-04,26.3,57249,1998,1
1998-07-05,28.3,57249,1998,1
1998-07-06,27.4,57249,1998,1
1998-07-07,25.4,57249,1998,1
1998-07-08,25.9,57249,1998,1
1998-07-09,27.5,57249,1998,1
1998-07-10,28.0,57249,1998,1
1998-07-11,28.0,57249,1998,1
1998-07-12,29.0,57249,1998,1
1998-07-13,28.8,57249,1998,1
1998-07-14,28.5,57249,1998,1
1998-07-15,26.1,57249,1998,1
1998-07-16,27.0,57249,1998,1
1998-07-17,27.8,57249,1998,1
1998-07-18,27.3,57249,1998,1
1998-07-19,27.7,57249,1998,1
1998-07-20,26.3,57249,1998,1
1998-07-21,25.6,57249,1998,1
1998-07-22,27.7,57249,1998,1
1998-07-23,25.9,57249,1998,1
1998-07-24,25.8,57249,1998,1
1998-07-25,26.6,57249,1998,1
1998-07-26,25.9,57249,1998,1
1998-07-27,27.1,57249,1998,1
1998-07-28,26.4,57249,1998,1
1998-07-29,26.1,57249,1998,1
1998-07-30,26.6,57249,1998,1
1998-07-31,26.3,57249,1998,1
1998-08-01,26.9,57249,1998,1
1998-08-02,24.6,57249,1998,1
1998-08-03,23.9,57249,1998,1
1998-08-04,26.5,57249,1998,1
1998-08-05,25.4,57249,1998,1
1998-08-06,24.1,57249,1998,1
1998-08-07,25.6,57249,1998,1
1998-08-08,25.1,57249,1998,1
1998-08-09,24.0,57249,1998,1
1998-08-10,25.6,57249,1998,1
1998-08-11,23.4,57249,1998,1
1998-08-12,24.7,57249,1998,1
1998-08-13,25.7,57249,1998,1
1998-08-14,24.3,57249,1998,1
1998-08-15,23.1,57249,1998,1
1998-08-16,23.1,57249,1998,1
1998-08-17,23.8,57249,1998,1
1998-08-18,24.5,57249,1998,1
1998-08-19,25.1,57249,1998,1
1998-08-20,24.9,57249,1998,1
1998-08-21,26.5,57249,1998,1
1998-08-22,27.1,57249,1998,1
1998-08-23,28.2,57249,1998,1
1998-08-24,27.1,57249,1998,1
1998-08-25,26.5,57249,1998,1
1998-08-26,25.4,57249,1998,1
1998-08-27,23.4,57249,1998,1
1998-08-28,21.2,57249,1998,1
1998-08-29,20.8,57249,1998,1
1998-08-30,22.0,57249,1998,1
1998-08-31,22.7,57249,1998,1
1998-09-01,22.9,57249,1998,1
1998-09-02,23.6,57249,1998,1
1998-09-03,22.1,57249,1998,1
1998-09-04,21.8,57249,1998,1
1998-09-05,22.4,57249,1998,1
1998-09-06,23.4,57249,1998,1
1998-09-07,23.8,57249,1998,1
1998-09-08,23.6,57249,1998,1
1998-09-09,23.5,57249,1998,1
